# Energy Eigenvalues:,4.915098,19.660345,44.235595,78.640606,122.875039,176.938458,240.830332,314.550030,398.096826,491.469898
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5,Psi 6,Psi 7,Psi 8,Psi 9,Psi 10
-3.988988988988989015e-01,4.445837073319855448e-01,-8.439950056683691582e-01,1.157651274100584660e+00,1.353683118163495847e+00,1.412172492673396729e+00,1.327176496568292619e+00,1.107331209867674637e+00,7.749742191251637324e-01,3.638749877259667143e-01,8.419632150590841690e-02
-3.978978978978978676e-01,4.487902579510159029e-01,-8.510900353210499869e-01,1.165224827715135802e+00,1.358653193633844181e+00,1.411337742488552482e+00,1.317820821549572585e+00,1.087789880016742483e+00,7.450739436347224576e-01,3.251751552758322950e-01,1.284089099250766697e-01
-3.968968968968968891e-01,4.529923880368638134e-01,-8.581515324947054379e-01,1.172695086015435928e+00,1.363409150460677566e+00,1.410155461229429585e+00,1.307997866068435266e+00,1.067723555105625000e+00,7.147040032220535188e-01,2.862159018487089313e-01,1.724950273008879209e-01
-3.958958958958959107e-01,4.571900561990240308e-01,-8.651792189702331992e-01,1.180061386775054233e+00,1.367950239123051581e+00,1.408625940023703116e+00,1.297711113204753852e+00,1.047141919653039821e+00,6.838835418873244754e-01,2.470283086862687105e-01,2.164112528359429799e-01
-3.948948948948948767e-01,4.613832210909389331e-01,-8.721728178606495963e-01,1.187323076983224146e+00,1.372275743962433125e+00,1.406749555504211324e+00,1.286964210494329741e+00,1.026054906879673601e+00,6.526319876211357229e-01,2.076436391969815054e-01,2.601143330607819104e-01
-3.938938938938938983e-01,4.655718414104134117e-01,-8.791320536220142978e-01,1.194479512902752116e+00,1.376384983295505959e+00,1.404526769716235579e+00,1.275760968635552661e+00,1.004472693914172599e+00,6.209690401579007757e-01,1.680933140145339233e-01,3.035612244346028166e-01
-3.928928928928928643e-01,4.697558759000127759e-01,-8.860566520642699784e-01,1.201530060127060873e+00,1.380277309521579232e+00,1.401958130003698288e+00,1.264105360138155554e+00,9.824056968813832391e-01,5.889146585579060345e-01,1.284088859308065433e-01,3.467091357392121376e-01
-3.918918918918918859e-01,4.739352833474700377e-01,-8.929463403620458983e-01,1.208474093636430879e+00,1.383952109224644955e+00,1.399044268874387376e+00,1.252001517914620665e+00,9.598645658752662513e-01,5.564890486259151947e-01,8.862201472342211284e-02,3.895155702244649798e-01
-3.908908908908909074e-01,4.781100225860946962e-01,-8.998008470654131896e-01,1.215310997853413344e+00,1.387408803270061775e+00,1.395785903844213305e+00,1.239453733814717351e+00,9.368601798188977980e-01,5.237126501742399576e-01,4.876444189794298251e-02,4.319383674636824710e-01
-3.898898898898898735e-01,4.822800524951780243e-01,-9.066199021105789679e-01,1.222040166697401897e+00,1.390646846895821076e+00,1.392183837260525525e+00,1.226466457103670971e+00,9.134036412140227323e-01,4.906061241382958515e-01,8.867965364864329944e-03,4.739357448778194759e-01
-3.888888888888888951e-01,4.864453320003970793e-01,-9.134032368305256000e-01,1.228661003638356730e+00,1.393665729798399644e+00,1.388238956104539401e+00,1.213044292884515984e+00,8.895062707827046111e-01,4.571903395527714964e-01,-3.103558592839065350e-02,5.154663388874873853e-01
-3.878878878878878611e-01,4.906058200742227093e-01,-9.201505839656016761e-01,1.235172921749694730e+00,1.396464976213189990e+00,1.383952231772933139e+00,1.199192000465200580e+00,8.651796020036622847e-01,4.234863603966238510e-01,-7.091437739023691289e-02,5.564892456523026221e-01
-3.868868868868868827e-01,4.947614757363176241e-01,-9.268616776740411511e-01,1.241575343760304539e+00,1.399044144989460170e+00,1.379324719838630031e+00,1.184914491670986836e+00,8.404353755459088582e-01,3.895154323151789333e-01,-1.107365941821963073e-01,5.969640613574266341e-01
-3.858858858858859042e-01,4.989122580539447904e-01,-9.335362535424452934e-01,1.247867702105732279e+00,1.401402829659892602e+00,1.374357559790886363e+00,1.170216829102801670e+00,8.152855336024151800e-01,3.552989692277287448e-01,-1.504704666004080538e-01,6.368509220076358224e-01
-3.848848848848848703e-01,5.030581261423687778e-01,-9.401740485961981308e-01,1.254049438978491082e+00,1.403540658504636607e+00,1.369051974754696088e+00,1.155104224342105024e+00,7.897422141265005857e-01,3.208585398290480506e-01,-1.900842954211305891e-01,6.761105426897134896e-01
-3.838838838838838918e-01,5.071990391652592134e-01,-9.467748013098286064e-01,1.260120006377511981e+00,1.405457294609893104e+00,1.363409271189607308e+00,1.139582036102940510e+00,7.638177449737491020e-01,2.862158539933492563e-01,-2.295464771900159739e-01,7.147042562645009589e-01
-3.828828828828828579e-01,5.113349563350904070e-01,-9.533382516173091181e-01,1.266078866156716387e+00,1.407152435921000810e+00,1.357430838568009612e+00,1.123655768331803140e+00,7.375246379522684137e-01,2.513927490892413630e-01,-2.688255294349787272e-01,7.525940514504908530e-01
-3.818818818818818794e-01,5.154658369135446394e-01,-9.598641409223048759e-01,1.271925490072725262e+00,1.408625815290045935e+00,1.351118149032991322e+00,1.107331068256025786e+00,7.108755827841759523e-01,2.164111762143238749e-01,-3.078901157825487123e-01,7.897426102614704124e-01
-3.808808808808809010e-01,5.195916402119205024e-01,-9.663522121083765182e-01,1.277659359831704977e+00,1.409877200517981155e+00,1.344472757035854338e+00,1.090613724381364724e+00,6.838834409812263315e-01,1.812931863580933278e-01,-3.467090709576708951e-01,8.261133447613379088e-01
-3.798798798798798670e-01,5.237123255915248077e-01,-9.728022095490933552e-01,1.283279967135291910e+00,1.410906394391197471e+00,1.337496298953318785e+00,1.073509664439461719e+00,6.565612396375056781e-01,1.460609165018735833e-01,-3.852514256469968812e-01,8.616704330998634642e-01
-3.788788788788788886e-01,5.278278524640724889e-01,-9.792138791181030921e-01,1.288786813725649738e+00,1.411713234712600018e+00,1.330190492684576453e+00,1.056024953285950696e+00,6.289221651422243209e-01,1.107365756645450339e-01,-4.234864312058442271e-01,8.963788547939379736e-01
-3.778778778778778547e-01,5.319381802920876146e-01,-9.855869681991487052e-01,1.294179411429644766e+00,1.412297594327175165e+00,1.322557137228277169e+00,1.038165790749953965e+00,6.009795568156326429e-01,7.534243090286543709e-02,-4.613835841891097411e-01,9.302044252195500462e-01
-3.768768768768768762e-01,5.360432685893050664e-01,-9.919212256960243668e-01,1.299457282202124864e+00,1.412659381142037374e+00,1.314598112239542038e+00,1.019938509435712515e+00,5.727469004711287504e-01,3.990079327520520969e-02,-4.989126506865667054e-01,9.631138292805215828e-01
-3.758758758758758978e-01,5.401430769210701088e-01,-9.982164020424698636e-01,1.304619958168300897e+00,1.412798538140942028e+00,1.306315377567116354e+00,1.001349572477137295e+00,5.442378219066621448e-01,4.434003777545090542e-03,-5.360436904431299387e-01,9.950746542208346312e-01
-3.748748748748748638e-01,5.442375649047359598e-01,-1.004472249212003065e+00,1.309666981665220886e+00,1.412715043393269143e+00,1.297710972770769633e+00,9.824055712460733059e-01,5.154660803285762150e-01,-3.103558073939756759e-02,-5.727470807448440393e-01,1.026055421548233815e+00
-3.738738738738738854e-01,5.483266922100618057e-01,-1.010688520727690998e+00,1.314597905282341772e+00,1.412408910057483258e+00,1.288787016619071135e+00,9.631132230150930562e-01,4.864455617110662322e-01,-6.648560166303671415e-02,-6.089935400515427144e-01,1.056025618037665259e+00
-3.728728728728728514e-01,5.524104185596073746e-01,-1.016864971671857631e+00,1.319412291901185030e+00,1.411880186379049773e+00,1.279545706567651653e+00,9.434793685756419634e-01,4.571902720944513443e-01,-1.018937127128961423e-01,-6.447541513573198380e-01,1.084955725784010117e+00
-3.718718718718718730e-01,5.564887037291360583e-01,-1.023001358695744489e+00,1.324109714734102106e+00,1.411128955682848574e+00,1.269989318218112340e+00,9.235109698124037703e-01,4.277143308255098586e-01,-1.372375940268146799e-01,-6.800003852601897991e-01,1.112817251274537123e+00
-3.708708708708708945e-01,5.605615075479981613e-01,-1.029097440029074217e+00,1.328689757362076840e+00,1.410155336360010336e+00,1.260120204757644968e+00,9.032151072346922271e-01,3.980319637431118385e-01,-1.724949662304955944e-01,-7.147041227224980586e-01,1.139582753452381914e+00
-3.698698698698698606e-01,5.646287898995344667e-01,-1.035152975489591398e+00,1.333152013771661260e+00,1.408959481849278106e+00,1.249940796379598096e+00,8.825989774658185016e-01,3.681574963124751299e-01,-2.076436044815378745e-01,-7.488376775039748967e-01,1.165225870743499037e+00
-3.688688688688688821e-01,5.686905107214809130e-01,-1.041167726492542078e+00,1.337496088390986326e+00,1.407541580612849064e+00,1.239453599685078400e+00,8.616698906912843015e-01,3.381053467113370736e-01,-2.426613524790935394e-01,-7.823738182495079130e-01,1.189721347020419318e+00
-3.678678678678678482e-01,5.727466300063425164e-01,-1.047141456060037834e+00,1.341721596124785254e+00,1.405901856106622771e+00,1.228661197065676225e+00,8.404352680666636877e-01,3.078900188713621922e-01,-2.775261364303104883e-01,-8.152857902139768465e-01,1.213045056477188854e+00
-3.668668668668668698e-01,5.767971078018037101e-01,-1.053073928830420947e+00,1.345828162388566174e+00,1.404040566745026197e+00,1.217566246067607549e+00,8.189026390861924298e-01,2.775260954781856859e-01,-3.122159789647777628e-01,-8.475473366069009584e-01,1.235174027391116036e+00
-3.658658658658658913e-01,5.808419042111193642e-01,-1.058964911067531878e+00,1.349815423141813131e+00,1.401958005860281409e+00,1.206171478737304792e+00,7.970796389129107817e-01,2.470282309334375093e-01,-3.467090129881825189e-01,-8.791327195397981020e-01,1.256086464747812492e+00
-3.648648648648648574e-01,5.848809793934960366e-01,-1.064814170669900140e+00,1.353683024920232070e+00,1.399654501656150130e+00,1.194479700948650747e+00,7.749740056713293468e-01,2.164111442821489428e-01,-3.809834954664497730e-01,-9.100167405595599446e-01,1.275761771707268677e+00
-3.638638638638638789e-01,5.889142935645053090e-01,-1.070621477179923842e+00,1.357430624867131064e+00,1.397130417156258630e+00,1.182493791712094344e+00,7.525935777036274477e-01,1.856896121089771368e-01,-4.150178211316952748e-01,-9.401747607515142935e-01,1.294180569889900934e+00
-3.628628628628628450e-01,5.929418069964651483e-01,-1.076386601792932662e+00,1.361057890763791134e+00,1.394386150146862180e+00,1.170216702465695091e+00,7.299462907902757314e-01,1.548784614066441578e-01,-4.487905361013207473e-01,-9.695827203960533103e-01,1.311324718462465677e+00
-3.618618618618618665e-01,5.969634800188232671e-01,-1.082109317366186874e+00,1.364564501058898927e+00,1.391422133114138315e+00,1.157651456348340213e+00,7.070401753361107433e-01,1.239925624200512999e-01,-4.822803514016804627e-01,-9.982171581631859025e-01,1.327177332005103461e+00
-3.608608608608608881e-01,6.009792730185505860e-01,-1.087789398427831955e+00,1.367950144897056353e+00,1.388238833176032250e+00,1.144801147455322354e+00,6.838833535228718841e-01,9.304682146952159005e-02,-5.154661563878025765e-01,-1.026055229829718085e+00,1.341722797141939871e+00
-3.598598598598598541e-01,6.049891464405443564e-01,-1.093426621185805692e+00,1.371214522146367853e+00,1.384836752008672844e+00,1.131668940076469676e+00,6.604840364292072774e-01,6.205617375663382423e-02,-5.483270320507095397e-01,-1.053074726504133807e+00,1.354946787918863471e+00
-3.588588588588588202e-01,6.089930607880085223e-01,-1.099020763536638912e+00,1.374357343425027356e+00,1.381216425767288758e+00,1.118258067916946263e+00,6.368505211191313187e-01,3.103557615611204565e-02,-5.808422642039203776e-01,-1.079254092344574367e+00,1.366836279913261620e+00
-3.578578578578578417e-01,6.129909766228410772e-01,-1.104571605074202267e+00,1.377378330126963757e+00,1.377378425001707374e+00,1.104571833300972195e+00,6.129911877000019382e-01,-2.742486816413758355e-12,-6.129913565408460219e-01,-1.104572441755837575e+00,1.377379563061882584e+00
-3.568568568568568633e-01,6.169828545660159813e-01,-1.110078927098379520e+00,1.380277214446527623e+00,1.373323354566425403e+00,1.090613606358640908e+00,5.889144963510483111e-01,-3.103557616159562799e-02,-6.447540435548387849e-01,-1.129009576051651198e+00,1.386566253194162490e+00
-3.558558558558558849e-01,6.209686552979881702e-01,-1.115542512623713733e+00,1.383053739402268834e+00,1.369051853525322215e+00,1.076386824196081671e+00,5.646289843235288153e-01,-6.205617376211292058e-02,-6.761103033137755292e-01,-1.152545999568983959e+00,1.394387302259723294e+00
-3.548548548548548509e-01,6.249483395590746948e-01,-1.120962146387947111e+00,1.385707658859703928e+00,1.364564595050935081e+00,1.061894990049087273e+00,5.401432629135382024e-01,-9.304682147499318545e-02,-7.070403700810811154e-01,-1.175162935221446547e+00,1.400835007239863206e+00
-3.538538538538538170e-01,6.289218681498413011e-01,-1.126337614860500214e+00,1.388238737553135094e+00,1.359862286318366698e+00,1.047141672420468073e+00,5.154660144085627671e-01,-1.239925624255132919e-01,-7.375247467752603647e-01,-1.196842339479435413e+00,1.405903017734323690e+00
-3.528528528528528385e-01,6.328892019314831252e-01,-1.131668706250875234e+00,1.390646751106493717e+00,1.354945668393825020e+00,1.032130504201327126e+00,4.906059890088615427e-01,-1.548784614120953529e-01,-7.675442172600757118e-01,-1.217566916765040697e+00,1.409586342215842336e+00
-3.518518518518518601e-01,6.368503018262090531e-01,-1.136955210517000880e+00,1.392931486053230472e+00,1.349815516117834457e+00,1.016865181776486438e+00,4.655720017247692577e-01,-1.856896121144145373e-01,-7.970798584576320733e-01,-1.237320133250258136e+00,1.411881352946350088e+00
-3.508508508508508816e-01,6.408051288176349614e-01,-1.142196919373519304e+00,1.395092739855253727e+00,1.344472637983139318e+00,1.001349464114295484e+00,4.403729292510259463e-01,-2.164111442875693014e-01,-8.261130522767404782e-01,-1.256086230047497754e+00,1.412785789549977578e+00
-3.498498498498498477e-01,6.447536439511567519e-01,-1.147393626299975100e+00,1.397130320920862978e+00,1.338917876007264196e+00,9.855871718409937587e-01,4.150177068192197338e-01,-2.470282309388375230e-01,-8.546254973490071682e-01,-1.273850235781824658e+00,1.412298761239296097e+00
-3.488488488488488137e-01,6.486958083343508097e-01,-1.152545126548980781e+00,1.399044048621767455e+00,1.333152105599854309e+00,9.695821862999407514e-01,3.895153250294925984e-01,-2.775260954835649940e-01,-8.825992205653081513e-01,-1.290597978534978374e+00,1.410420747692697985e+00
-3.478478478478478353e-01,6.526315831373467047e-01,-1.157651217154264556e+00,1.400833753309076446e+00,1.327176235424686324e+00,9.533384485958449339e-01,3.638748266625943528e-01,-3.078900188767178525e-01,-9.100165884053071919e-01,-1.306316097151545508e+00,1.407153598581933451e+00
-3.468468468468468568e-01,6.565609295932104406e-01,-1.162711696938669936e+00,1.402499276328340150e+00,1.320991207256473121e+00,9.368599586243007149e-01,3.381053034734425311e-01,-3.381053467166684201e-01,-9.368603180529264662e-01,-1.320992051898336905e+00,1.402500531750356050e+00
-3.458458458458458784e-01,6.604838089983250393e-01,-1.167726366522078507e+00,1.404040470033612653e+00,1.314597995832438970e+00,9.201507740868426488e-01,3.122158929673150563e-01,-3.681574963177814963e-01,-9.631134882907425032e-01,-1.334614134468440794e+00,1.396466130043638509e+00
-3.448448448448448445e-01,6.644001827127721249e-01,-1.172695028329267641e+00,1.405457197800538571e+00,1.307997608698705516e+00,9.032150094917670291e-01,2.862157751598215505e-01,-3.980319637483891726e-01,-9.887595501664481201e-01,-1.347171477321971622e+00,1.389056336796086866e+00
-3.438438438438438105e-01,6.683100121607109534e-01,-1.177617486597689611e+00,1.406749334038464028e+00,1.301191086051501689e+00,8.860568351409650045e-01,2.601141693217997597e-01,-4.277143308307559399e-01,-1.013782337424649072e+00,-1.358654062356067227e+00,1.380278449976998223e+00
-3.428428428428428321e-01,6.722132588307671019e-01,-1.182493547385202293e+00,1.407916764201586846e+00,1.294179500573254149e+00,8.686804761030293420e-01,2.339203307102981633e-01,-4.571902720996633973e-01,-1.038166076697441209e+00,-1.369052728897233173e+00,1.370141115002846632e+00
-3.418418418418418536e-01,6.761098842764039496e-01,-1.187323018577695510e+00,1.408959384799094439e+00,1.286963957263516756e+00,8.510902111728532171e-01,2.076435472867899645e-01,-4.864455617162393719e-01,-1.061895397447301548e+00,-1.378359181009604084e+00,1.358654316222318359e+00
-3.408408408408408752e-01,6.799998501163003750e-01,-1.192105709896657872e+00,1.409877103404337584e+00,1.279545593264827197e+00,8.332903718180082464e-01,1.812931364237944376e-01,-5.154660803337087760e-01,-1.084955341656059780e+00,-1.386565994113345468e+00,1.345829367082642003e+00
-3.398398398398398412e-01,6.838831180347283434e-01,-1.196841432906674552e+00,1.410669838663020315e+00,1.271925577683496122e+00,8.152853411121538940e-01,1.548784416010697829e-01,-5.442378219117485205e-01,-1.107331373253837237e+00,-1.393666620907895393e+00,1.331678898986874415e+00
-3.388388388388388073e-01,6.877596497819382648e-01,-1.201530001022863559e+00,1.411337520300430581e+00,1.264105111405375625e+00,7.970795526557487021e-01,1.284088290925504972e-01,-5.727469004761648330e-01,-1.129009387282017496e+00,-1.399655396595340884e+00,1.316216848853138277e+00
